beta1	beta2
8.67809974768021	0.001496440852676156
9.283258670980455	-0.019344154208801922
5.188668858542174	0.08111273911448626
9.088268602150944	-0.00459634947110855
7.250786885734787	0.03277802538263942
7.803185997747571	0.01737592743807397
7.014927855215062	0.03937524443150329
8.016212966407844	0.015953853962808573
5.976671112039354	0.05845210132810201
6.370317356585012	0.05334017790197874
11.641724567815608	-0.07316491912294791
9.231679439420605	-0.015515122533786493
7.104376660834295	0.0373260950950828
6.60903495678705	0.041523109906365374
7.739159040218978	0.022240059300975973
8.512705568317411	-0.0075155295646377835
10.360020955203016	-0.04104708936433838
6.190351366068599	0.051207074125200584
10.63798870065047	-0.04488606295787908
11.73258994459474	-0.07302028668612286
5.794366941170859	0.05615265827395706
9.476760272408773	-0.021374626768458322
9.496038522631892	-0.028890756152906833
5.779326832521684	0.06405787043215994
9.175125025949368	-0.007174851059252299
9.249120936445683	-0.00978902199996134
7.874994125508895	0.01567699929804425
7.471186304059065	0.029790947581576976
6.996873128662444	0.031675519339684426
5.231715154380658	0.08310180698440293
6.930305548671274	0.041088943140669985
8.10688908755948	0.013044273165591912
6.203644080869078	0.05882100334027311
5.14497259204851	0.07529361096389985
7.1877247183878765	0.02984616293575596
7.506393901422676	0.02476589633670375
7.645701074471298	0.024146536393599944
3.3074917622470204	0.1127128993242239
6.340757672249713	0.04851971360930899
6.96659336141901	0.038225995000129236
12.13494883447783	-0.08262818050907747
12.057926643336739	-0.07957250048530075
6.337924409745028	0.05333329030536875
6.9380229521562855	0.03678701554001972
9.60463941359176	-0.0246698849325276
3.513896107219081	0.12291558875398977
6.815953415734372	0.033958018321276644
7.950077720923135	0.017843484494313708
8.625707079919055	-9.693311032955583e-4
8.82652147283519	-0.0019199506164495632
7.535570938082936	0.025729858975334058
8.567607845209812	0.002513118831219635
6.827235856551094	0.046846434091315226
6.073565455657164	0.05198718780161789
6.108736347926868	0.05649173209338543
8.093949472919848	0.010668762429048876
7.04826465258881	0.028833064914534058
6.656280142862757	0.04992308389925066
8.066313591760617	0.011695126481080915
7.475537668698652	0.02971757212906263
7.171983684661725	0.027001478305913255
9.146078848923418	-0.004206203237440627
6.18516511018321	0.061906206956941795
