beta1	beta2
6.7947094487092645	-0.36128330519250706
3.544563178504402	-0.029113309026021633
5.109073160363407	-0.10534751979181779
2.894770870451597	-0.009324670153399649
12.058789706774503	-0.5883081521356877
3.6325181220350324	-0.03280121946627182
3.4637278719792404	-0.031219372270930936
3.138545276850062	-0.019046215466304167
3.2885077212925937	-0.019814574482138754
3.2811275896285896	-0.02749259759282262
3.595127200304223	-0.03886295554234136
3.194765830833715	-0.018757567119363033
3.4719964666104404	-0.033300994860395394
3.506280493011016	-0.032268939022110144
2.9963584646196253	-0.012858368775507905
3.0005603469790634	-0.010299454062340889
2.713217430356714	-0.0037103688504834666
3.0701625336821308	-0.015230678983865806
3.0268752932325187	-0.012932696833103928
7.071050841942767	-0.1716194720917645
3.1162780788466624	-0.01610966950869585
2.819317887173255	-0.0057084919967125055
3.717449545723686	-0.038419821372347444
3.8279014057841065	-0.046332750248337974
2.904779209969334	-0.010820214201057598
18.152942921415537	-0.6438069663174488
4.786179836774828	-0.08862119372580239
3.2518321946717985	-0.024874930667741157
3.444620973328497	-0.031319109758996544
6.802822778674673	-0.2468688386697967
2.846623314914412	-0.0068641509356294796
2.6206620996222476	-0.002107956056274911
2.745514610062447	-0.007303426026298294
3.007746391274946	-0.012156584679913663
2.6653470083002078	-0.003819653502093697
15.72575932126985	-0.48591329709725284
3.2713332450916255	-0.021237790230965694
4.00826281878708	-0.06239664262285038
2.956542964818902	-0.009164346932058117
2.927247193036064	-0.008389928334885449
3.3553232575046055	-0.021583644599886462
3.511045208727425	-0.02991636377697245
4.045320084493335	-0.052646225302554105
3.510729362376895	-0.03606235621330718
2.7759209181164652	-0.009213658425117632
3.0951453174440595	-0.01676848415748924
3.2736707211371794	-0.019739087065017966
3.2273682367929335	-0.019022385445595688
3.70702251600069	-0.03432121999114259
2.825778178677849	-0.00808456763273513
19.528518770428434	-1.8063582089712469
4.2104842601857095	-0.0493356064701046
3.1110934231845837	-0.015742012016657182
3.24881317915201	-0.019520493662880528
3.284172680344022	-0.020408363485597828
3.285644423976373	-0.020095008327249784
3.5408829141053806	-0.040512422467569816
2.958992547866917	-0.0076634725965975285
3.94606911404067	-0.044244563878253984
3.217359284411266	-0.02071323414739933
3.0750666320606457	-0.017417335735994285
5.452458847455757	-0.09994526962185446
3.472408413581179	-0.04318210742527163
3.5085019257818226	-0.032596777946291386
3.0715348072242517	-0.014984776656703315
2.931495192792036	-0.014716148083294425
4.0365664987615215	-0.07404167553525706
4.190764033897505	-0.06539745094294631
3.0178279916923407	-0.012679086270110948
3.241893857157156	-0.022545496457149553
3.470762168462217	-0.02606965656203085
4.137027053007082	-0.05222287315175856
3.136401015534751	-0.02113570688289656
6.0915839970746815	-0.17582854933782618
3.140339939044893	-0.017789004211795936
2.79403418554154	-0.009059887053150278
9.94412072048949	-0.2392601758326044
3.8449484051370892	-0.06586568352254106
3.1333165221562984	-0.014592561703187701
4.1725267052046755	-0.05395517068400147
3.1736041592399937	-0.020605411925052896
3.3845602387078744	-0.01971387003146208
3.2991030551998035	-0.027497250058727798
3.1182121130084393	-0.016104969878645244
4.286034475528542	-0.07696415125623045
5.914427001178094	-0.1470338731390744
3.524997230741764	-0.028324297037169432
3.986740159170253	-0.0635409961720821
3.0877797389277695	-0.017533900856871596
6.773078801193286	-0.15231955835175318
3.671239859624214	-0.0444410893941376
3.2097753767216575	-0.020128621326217903
2.8487709589438617	-0.00480775417810582
2.9043640585673183	-0.010726304110075066
3.565457237364659	-0.034297648467482234
3.1814609193949392	-0.02318729668997687
2.9002124206720956	-0.012212396107730785
16.748160672451498	-1.6940834774185825
2.87500675680159	-0.005205088924742237
3.533893266439298	-0.040509971623803036
3.4078866989801013	-0.03015146848930162
2.2497039267994454	0.008787002765283252
6.513836446734272	-0.21791676527360093
4.893067505811679	-0.08708971127451132
3.3034043667845143	-0.02391971940686349
20.749410811978663	-0.932309605588295
3.5268902872757746	-0.05141460165704451
3.066626742404092	-0.015587207463014363
22.406308226300197	-1.1070154301852297
3.863966333965466	-0.04567984262465435
2.987199918836554	-0.011617185587505269
2.963771944201616	-0.009581466979437138
2.9701621040351314	-0.015449171167090544
2.750075130349324	-0.0019075328672912364
2.969624376847472	-0.012553529846411556
2.565743047588794	0.003757892750133292
3.314448650687444	-0.027893859085632317
3.496931430761827	-0.02933193326554537
3.0526062449287594	-0.01286279040588798
3.1064317027993993	-0.015664654757453773
3.451513425322079	-0.03958742563389168
3.3355060005894996	-0.025273719623647304
2.9585795141859763	-0.012252399762320247
3.115360900414191	-0.018419785921047486
13.853437463047126	-0.6046004813831296
2.872771471770234	-0.01058010266404936
2.8795561116450687	-0.00891032050936939
2.8408954382605858	-0.006736866991700382
2.3339562794186803	0.0060908648639083
4.341313236055734	-0.09497956049578872
3.2874381884303325	-0.023807177226378293
3.031433317951432	-0.011002330626974019
9.86680294922764	-0.3210106111932711
3.6034828050316814	-0.03163644801264839
12.84050483799476	-0.38566186238812605
2.774598983297487	-0.004231391540316869
2.994280395481531	-0.01169155421399902
2.7532850794340784	-0.0032949013237019414
6.947466489099049	-0.14863640011806276
3.5919167956433427	-0.034412661314630694
2.9106192075978647	-0.007820132777876045
3.5355074612733723	-0.03800834126279443
3.313401552261021	-0.024803970090955866
26.752961503256767	-0.8946967815778731
3.2851404125554384	-0.024991740825819776
3.396884602930637	-0.025544634917573493
3.9519943351836084	-0.050599703566451736
