beta1	beta2
3.9070845401260246	-0.029302547497890238
3.8650490554098216	-0.026532983062978733
3.518074980612936	-0.01367066207786379
4.220247717073383	-0.042563872332209
16.1126629905169	-0.6677723267397677
3.9430924070088658	-0.031083102794041133
3.9778745057089093	-0.032876534589632994
3.3968235213912368	-0.012878170178628585
3.5313612257322	-0.01773128763181425
5.085177752662007	-0.07143775854334852
4.441476030819414	-0.05009082959538932
2.7685498194397304	0.004633077242830444
3.9365621815629	-0.03268081256002604
3.235436626883398	-0.008007239551782395
3.6804317441032355	-0.02204626115843917
3.9174295110154227	-0.026041129939197865
3.9789082322558573	-0.032337286661377904
3.671903536158373	-0.021092923428787786
3.5682458126204466	-0.018361140458502182
3.361337862757824	-0.011943630073949111
3.872005449001032	-0.029777952231213153
3.8517233649376688	-0.027530456195702633
4.805650418438338	-0.06116664719482447
3.8323779298356895	-0.029670815934134176
3.176117942691351	-0.006933981696614129
3.5272371319733407	-0.02309271800272324
4.236389249366871	-0.042315981496924344
3.308869070532445	-0.013878987769018539
19.564012459409835	-0.6861929085386642
3.441532906797986	-0.016576235400864482
3.7828106192600983	-0.028524787819865834
3.020493015309955	-0.0012875793259494552
4.654337021262302	-0.07007417978459929
3.8238729235089415	-0.029424562194785585
3.5642022662854904	-0.019423413009384563
6.970416618069636	-0.13959316330222246
4.796580343804979	-0.08388773614641745
4.93432345726281	-0.09044188070156121
4.59192195587746	-0.060043998522383325
3.6584625344188293	-0.019288569166397908
3.8180575013218396	-0.021350032470760595
16.750946119980817	-0.49708272577122725
3.3409634053362156	-0.012594183473444664
3.246807726233097	-0.008329116714898444
3.3119337992937163	-0.005542681119365848
3.4050339059961052	-0.012905379079246253
3.713730469691252	-0.024930004219752472
4.512943845818065	-0.04557975309972871
3.4316843457552517	-0.017570162222528038
3.203033640039664	-0.00625746631990634
18.637961933323133	-0.6401705007487337
4.118366704788738	-0.041065400118163814
3.550044627694149	-0.020919437962299184
4.863243895760758	-0.05737519831258419
3.8568933227668305	-0.03159128848578261
3.250108872897003	-0.007541503970887905
3.9272736078842287	-0.036926296965186
4.024336022001701	-0.03372448127368156
3.279949792726903	-0.013176062813363351
5.709348766669942	-0.09068461439299333
3.6411465795718674	-0.021637636112774347
5.516186461722826	-0.09426971501012367
3.472744136924939	-0.019434184159271298
3.0898816805423674	-0.0039458807123577055
7.371299652633285	-0.17774905359194157
3.2595706092194607	-0.0074048147207338745
5.116486393654773	-0.09363947311318413
18.863723454028012	-0.7036183068697878
3.929391070424	-0.0342373227476231
128.4023686155908	-5.607635235098954
3.8070585008235454	-0.02823913270667356
3.551967179653955	-0.01618127289438576
10.305424007471256	-0.2786727574267386
3.1967052244765384	-0.00889743812981901
19.759136360036386	-0.7544166065903585
3.6424076532694087	-0.018649277480411768
19.450160138733235	-0.7415528590494966
3.4512870440402	-0.015163508695007611
4.118167075126643	-0.04015986478458205
2.981703473484181	-6.433614840889364e-4
6.61155126787188	-0.13603318098745582
3.25977354215343	-0.010521687159638646
4.189498297144909	-0.045020687801813564
3.618343555228743	-0.018729224635939023
3.666801365175965	-0.02267963600071176
4.180370534872282	-0.038201455805434326
3.4617676375944915	-0.016882365492723726
4.364330154177431	-0.05790185734061243
3.992984021443098	-0.03551846260015371
3.8619516377384855	-0.026205722158990953
3.602761610535375	-0.01773504070594228
9.992844116345458	-0.3928168625796696
4.159369861803773	-0.03751436883788325
3.894695910563846	-0.031248649181959014
3.941415277452198	-0.035546281082662626
3.9738749277383305	-0.0286902905370504
10.941355308763262	-0.3131211753985678
3.504766116878904	-0.01977018752620411
3.2508779567588517	-0.008291032220061022
4.074027915359691	-0.033368333672770624
5.681187460991679	-0.10520588355857191
3.365034112110119	-0.012565270874719325
4.417572647490329	-0.059161038491694004
5.191418130389749	-0.08833512081548894
3.4478759278962103	-0.016575020590543034
4.824061539830823	-0.0636218611792777
3.4175080007152303	-0.011780913792834838
13.277216919633608	-0.4147181745324567
3.29972187767601	-0.011899302932645295
4.280838957249465	-0.043005889988675904
3.4145769011328597	-0.01400590650134644
4.296855507609012	-0.061147862273805455
22.488272750231943	-1.1088828703158955
3.8956104599507615	-0.029508815637797427
4.182176341686797	-0.038980917832208
3.224487346854987	-0.008773494757844127
3.026568125778475	-3.755732066652018e-4
8.342880179841847	-0.2729543871794478
3.564575596599584	-0.018232452884132482
3.5663832316990054	-0.01782855256066154
3.6422234853165887	-0.022316878378217303
3.4008611295101314	-0.01620212187061077
4.7698732397607495	-0.06751478996379985
